id,name_keywords,id_keywords
1771,"new york, usa, world war ii, nazis, marvel comic, superhero, based on comic, nazi germany, period drama, brooklyn new york city, captain america, aftercreditsstinger, marvel cinematic universe, 3d","242, 279, 1956, 2652, 8828, 9715, 9717, 11064, 15060, 41523, 173775, 179430, 180547, 209714"
27984,"rebel, trailer park, daughter, vacation, murder, violence, desert","526, 900, 5600, 6876, 9826, 14819, 18034"
41872,"female nudity, prison, sex, shower, underwear, women's prison, pubic hair, murder, lust, female homosexuality, anger, false accusation of murder, prison riot, wrongful conviction, skirt, mccarthyism, wetness","293, 378, 572, 1879, 3508, 5424, 9772, 9826, 14794, 15136, 18047, 18471, 156219, 171989, 191007, 194595, 196511"
50646,"soulmates, midlife crisis, marriage crisis, womanizer, law school, crazy, relationship","815, 1599, 5809, 9094, 9798, 14532, 14534"
80613,"patagonia, argentina, motorcycle, latin america, dentistry","8625, 10596, 14735, 168723, 207892"
72447,"portugal, escape, automobile, pursuit, neo-noir","324, 10685, 11695, 15290, 207268"
134168,,
100010,"pilot, navy","3203, 3588"
142876,"unrequited love, teacher, student, inner peace","10048, 10508, 12105, 208723"
115425,war of 1812,166489
51828,"based on novel, comedian, job, love, male female relationship, author, writer, divorce, best friends in love, woman director, missed opportunity","818, 3485, 8438, 9673, 10556, 10818, 13028, 15160, 178329, 187056, 217405"
62522,,
63287,"rape, drug abuse, independent film","570, 726, 10183"
27588,independent film,10183
404479,,
74946,tv movie,156321
62749,"pilot, bombing, semi-documentary, bomber pilot, bombardier","3203, 33702, 155554, 160377, 188765"
45801,"france, gestapo","254, 15272"
55166,,
85367,vice squad,155545
67913,"prostitute, blackmail, drug smuggle, rural setting, dry humour","549, 1936, 3391, 11004, 15203"
66942,"love, superhero, independent film, comedy","9673, 9715, 10183, 10267"
59115,,
62106,,
72558,,
51162,"owl, tiger, aftercreditsstinger, duringcreditsstinger","3905, 4809, 179430, 179431"
55632,"dysfunctional family, independent film, trophy wife, tell all novel, failed children","10041, 10183, 156295, 221610, 221611"
65599,"female nudity, wound, suffering, sadism, sequel, gore, torture, violent death, brutality, mumblegore","293, 2820, 3032, 4426, 9663, 10292, 13006, 14690, 14707, 210012"
91891,"female nudity, exploitation, roller derby, female athlete","293, 2804, 11282, 163097"
58897,"wife husband relationship, water, turkey, summer, turkish","1157, 4237, 5733, 13088, 192565"
28480,"road accident, infatuation, shopping spree","10666, 164500, 208998"
8897,,
56653,"france, sister sister relationship, stalker, serial killer, new french extremism","254, 1156, 6844, 10714, 224663"
59566,"radio series, mr. moto","155494, 155495"
30873,"garbage, global warming, nature, woman director","3700, 5769, 18330, 187056"
54540,,
42463,"suspense, thriller","9937, 9950"
42481,sport,6075
8888,woman director,187056
46772,based on play or musical,10181
47251,,
86655,wife husband relationship,1157
31303,,
28039,,
46995,verdict,10640
60785,,
230680,,
57389,"shepherd, snail, old man, goat, birth, calabria italy","1450, 4455, 10938, 10947, 17985, 33203"
26242,newspaper,918
65016,"prince, woman director","3071, 187056"
13931,"car, short, pixar animation","33885, 214549, 236684"
44117,suspense,9937
63736,,
94716,,
41513,"moon, magic, based on comic, animation, good vs evil, smurf, blue, vortex, mischief, cat and mouse, duringcreditsstinger","305, 2343, 9717, 10336, 10842, 15072, 15073, 15074, 15075, 15076, 179431"
61724,,
48453,,
48612,"car accident, advertising executive","13063, 168750"
67636,,
51765,"texas, texas ranger, firing squad","1556, 5901, 165287"
43935,"detective, vampire, supernatural, zombie, werewolf, ghouls","703, 3133, 6152, 12377, 12564, 219990"
12446,,
80210,,
17086,woman director,187056
50544,"funeral, friends, hospital, aftercreditsstinger, duringcreditsstinger","3739, 9713, 11612, 179430, 179431"
51735,,
47116,,
107246,"bait, violinist, terrorism, modeling, waiterss ","4928, 8608, 13015, 173242, 173244"
50072,"cuba, cruise, melodrama","701, 2799, 10644"
68412,independent film,10183
69794,"mennonites, rape and murder, murderer, desolation","5988, 13083, 13112, 181544"
70192,"small town, preacher, recovering alcoholic, civil war veteran","1415, 18072, 40956, 185441"
111678,"protest, army, connecticut, flag, bonfire, rally","4108, 6092, 6981, 157332, 157775, 214724"
50004,,
20268,brazilian,983
68174,"dominatrix, mental illness, woman director, dissociative identity disorder","7089, 41329, 187056, 212803"
49847,"possession, fake documentary","9712, 160517"
22093,"forbidden love, friends, betrayal, new mexican cinema","3691, 9713, 10085, 209987"
12819,"wolf, arranged marriage, forbidden love, road trip, park, park ranger, howling, social status","1994, 2692, 3691, 7312, 14798, 15263, 15265, 15266"
85640,"hospital, head nurse","11612, 197829"
121903,,
141055,,
83105,"row, sport, crew","1888, 6075, 8468"
33927,"murder, dying wish, twins, danger, neo-noir","9826, 15015, 15016, 15017, 207268"
92311,gay son,12342
43792,musical,4344
76382,,
47854,"assassination, martial arts, assassin","441, 779, 782"
138341,new york city,14512
126922,"law, lawyer, breach of promise","3703, 10909, 192808"
55846,"based on novel, police detective","818, 15167"
189005,"singer, welfare, welfare worker","10229, 189142, 236473"
13254,,
117401,woman director,187056
44257,musical,4344
54384,,
67404,"dictatorship, romania, communist party","7606, 179882, 189435"
57403,"jealousy, priest, school, young boy, battle, catholic","931, 10093, 10873, 11336, 14643, 18396"
86261,,
90511,"bureaucracy, workplace, rich poor","211, 6282, 14864"
45839,,
19178,"paris, black market, suitcase","90, 2449, 4702"
128395,,
45765,,
88562,japanese new wave,209998
24923,"beach, small town, suspense, independent film, undead, curse, beach house, living dead, flesh eating, albino, woman director, walking dead","966, 1415, 9937, 10183, 10327, 10541, 34145, 157351, 162521, 163531, 187056, 207891"
91208,"hollywood, train, silent film","12396, 13008, 154802"
57361,"violence, shot in the arm, axe in the head, man on top, mahjong","14819, 155626, 155627, 155631, 155633"
95956,"love, murder, dam, argentina, silent film, whip duel","9673, 9826, 9862, 10596, 154802, 207668"
46920,,
36956,,
43338,"mexico, pharmacist, butcher, beer, meat, working class, car accident, corn, tequila, stroke, streetcar, 1950s","534, 1983, 4452, 4552, 8271, 11935, 13063, 41002, 41391, 157769, 188317, 208611"
51851,,
54326,,
191060,well,172784
38937,,
8462,"nightclub, butcher, securities, stocks and bonds , teacher, prostitution, vienna austria","2334, 4452, 6127, 10508, 13059, 18267"
35008,,
47855,,
47324,,
51010,,
56810,"suicide, male nudity, mother, confession, secret, fugitive, rape attempt, shot to death, pistol, masturbation, crying baby, repression","236, 255, 456, 718, 1328, 10718, 10735, 11325, 13132, 33451, 211980, 222797"
77546,"gambling, supernatural, devil, playing cards","395, 6152, 14999, 177571"
14688,woman director,187056
59968,"brother sister relationship, sister sister relationship, family clan, idealist, duringcreditsstinger","1155, 1156, 7629, 9031, 179431"
105158,,
38638,"independent film, woman director","10183, 187056"
63849,"immigrant, language barrier, funeral, rejection, german-turkish living together, travel, school, photograph, family reunion, death, family gathering, woman director, flashback, turkish, anatolia","2356, 2568, 3739, 4951, 7204, 9935, 10873, 13094, 18187, 34079, 182657, 187056, 187844, 192565, 225554"
11110,"suicide, israel, sex, becoming an adult, new love, grandmother grandson relationship, psychological stress, bird, tree, love letter, work, bar mitvah, field, farm, military service, dormitory, motherly love, kibbutz, teenage crush, dog, school life, psychiatric","236, 536, 572, 1412, 1605, 2401, 2629, 2646, 3352, 3452, 3640, 3903, 4511, 4932, 5947, 5984, 6170, 10293, 10791, 15162, 190116, 199526"
65673,,
73408,,
78381,"sheriff, vampire, orphanage, writer, edgar allen poe, ghost, murder mystery","798, 3133, 6783, 13028, 157132, 162846, 207046"
39806,"biography, historical figure, princess, drama, based on true story","5565, 6165, 7376, 8029, 9672"
54220,,
209802,woman director,187056
51620,"car race, bar, virgin, parachute, dystopia, bikini, prequel, chinese, silencer, rapist, car fire, triad, dystopic future","830, 1010, 2389, 4300, 4565, 7984, 9675, 13159, 18107, 41381, 41382, 41383, 162988"
53146,,
13070,"competition, documentary, woman director, air guitar","271, 10073, 187056, 220194"
70821,"suicide attempt, bullying, betrayal, bully, betrayal by friend, rumor","1252, 6733, 10085, 10624, 171854, 189868"
70342,"rap music, hip-hop, duringcreditsstinger","897, 898, 179431"
52350,,
63943,"pakistani, dysfunctional family","5471, 10041"
25894,"assassination, hostage, honeymoon, secret mission, nazi officer, disguise, concert hall, dog attack, nazism, british intelligence, newlyweds, clues, oxford professor, secret agents, eve of world war ii","441, 1562, 2676, 3269, 11489, 18118, 33484, 158922, 191726, 208878, 234417, 236950, 236953, 236954, 236955"
120932,"airplane crash, cougar","12617, 13032"
61791,"intelligence, zoo, cage, dystopia, golden gate bridge, ape, monkey, medical research, alzheimer's disease","2051, 2172, 4392, 4565, 12393, 14759, 15149, 158025, 158101"
51993,"overweight child, underage drinking, urination, high school friends, pijamas","987, 11696, 14778, 18005, 33603"
101653,"biography, historical figure","5565, 6165"
133781,"new year's eve, robbery, robber, antiquary, new year's day, jewelry, antique, jewel, jewel heist, jewel thief, jewelry store, jewelry heist, jewel theft, antiques shop, antique dealer","613, 642, 1621, 3095, 5632, 6099, 15395, 155331, 155508, 156236, 156237, 159413, 159469, 162714, 185420"
64318,"country life, farm, innocence, racketeers","2755, 4932, 6139, 155502"
29399,"puppet master, mime","10100, 10897"
35257,"holiday, mouse, christmas carol, ghost, christmas","65, 2161, 161174, 162846, 207317"
28793,"australia, pregnancy test","5657, 179071"
26479,"undercover, made for cable tv, ex-con, police reporter, gun dealer","1568, 8629, 156121, 162917, 194027"
92465,,
120995,,
49520,"jealousy, chance, wish, change, man change, co-worker, body-swap","931, 3817, 4896, 6223, 14521, 14522, 33721"
46558,,
29496,"rape, gore, chain gang, blood, throat slitting, violence, disembowelment, spaghetti western, eurowestern, shot in the head, shot in the eye","570, 10292, 10717, 11221, 14698, 14819, 18086, 156212, 185403, 236679, 236680"
324011,,
50014,"mississippi, based on novel, exploitation, racial segregation, racism, writer, maid, moral courage, ressentiment, southern belle, racial issues, 1960s, newspaper columnist","787, 818, 2804, 6984, 12425, 13028, 13097, 13098, 13099, 176219, 204173, 208992, 209334"
62206,"pizza delivery, adventure, pizza boy, number in title, comedy, aftercreditsstinger","3330, 4414, 5983, 9791, 10267, 179430"
56697,woman director,187056
52991,anti-communism,7059
81829,bulldog drummond,176223
185197,"paris, kingdom, playboy, ballroom dancing, mistaken identity, royal court, wealthy widow","90, 4152, 9639, 10106, 10325, 154794, 160790"
104602,"college, musical, college initiation","3616, 4344, 209367"
80771,"department store, heiress","2081, 41185"
67675,"concert, live performance, duringcreditsstinger","6029, 11634, 179431"
46584,independent film,10183
11604,"nice, seduction, train ride, criminal","1861, 3182, 5552, 15009"
111623,"secretary, heiress","11677, 41185"
90395,"near future, speculative","40847, 190531"
59435,"mathematician, elementary school, independent film, math teacher, scientist, woman director","2303, 8102, 10183, 14518, 14760, 187056"
56832,"manga, alien","7944, 9951"
36242,,
41387,,
52846,"baby, research, rabbit","1009, 3664, 15199"
50722,"independent film, woman director","10183, 187056"
82688,,
39413,"reading aloud, older man younger woman relationship, unknown father","14668, 14669, 14670"
9295,"lovesickness, pop culture, love of one's life, break-up","725, 1740, 2038, 14602"
55779,"premonition, death by accident, crash, end is here, duringcreditsstinger, 3d","10170, 14540, 14541, 14542, 179431, 209714"
51384,independent film,10183
60309,"president, history, conspiracy, lawyer, trial, boarding house, military tribunal, historical, union, private club","8570, 9682, 10410, 10909, 11038, 12390, 14519, 15126, 15137, 15138"
55465,"holiday, indian lead, beer, christmas tree, cannabis, sequel, vulgarity, drug, asian, 3d, beer pong","65, 958, 4552, 5570, 8224, 9663, 11724, 14964, 14988, 209714, 220197"
35030,,
31398,,
43120,"moon, monster, space travel, giant spider, moon landing, remake, independent film, b movie, outer space, stock footage","305, 1299, 3801, 3888, 7422, 9714, 10183, 11034, 12405, 158744"
38774,"radio series, mr. moto","155494, 155495"
29484,"london england, undercover, judo, police officer, cult film, radio series, mr. moto, jujitsu","212, 1568, 4505, 15090, 34117, 155494, 155495, 162258"
88271,,
40794,,
62385,,
162453,"kazakhstan, bus conductor","2475, 229374"
42973,"chess, bicycle, woman director","316, 3797, 187056"
77922,"female protagonist, silent film","11322, 154802"
35802,"infant, letter, loss, terminal illness, romance","3256, 3344, 6203, 6564, 9840"
47261,,
56288,"spy, child hero, secret agent, espionage","470, 3650, 4289, 11134"
73930,"lisbon, boarding house, illness","1902, 12390, 40895"
105287,,
117412,,
98635,"geisha, henpecked husband","4342, 180097"
111960,"love triangle, jealousy, fisherman, mermaid","128, 931, 5420, 5938"
42692,"suicide, runaway, officer, lieutenant, awol","236, 708, 3776, 9683, 169123"
64964,,
46998,,
46261,"monster, remake, creature, bathtub, teeth, old house, scary little people","1299, 9714, 13031, 14558, 154777, 155733, 155734"
58151,"sunrise, vampire, suspicion, remake, suburbia","813, 3133, 3301, 9714, 10532"
55420,"earth, tragedy, janitor, planet, duplicate, cosmology, ego, solar system","4627, 10614, 10756, 13194, 13495, 41608, 41609, 162429"
104251,surreal,3307
22857,,
60375,"boxing match, parody, spoof, black and white, no dialogue","4487, 9755, 11931, 12999, 156596"
44835,"loss of mother, clerk, grocery, loss of relative, loss of wife, briefs, duringcreditsstinger","936, 1443, 13046, 13047, 13056, 13090, 179431"
51370,,
49913,,
100776,,
